CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,LifetimeValue,PreferredLoginDevice_Computer,PreferredLoginDevice_Mobile Phone,PreferredPaymentMode_Cash On Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_Unified Payment Interface,Gender_Female,Gender_Male,PreferedOrderCat_Fashion,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Cluster
51742,0,16,1,14,3,3,3,5,1,14,1,1,2,145,224,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
51743,0,0,3,10,3,4,1,2,1,11,0,1,3,145,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
51744,0,10,1,31,3,3,3,4,1,15,4,10,7,144,1500,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
51745,0,10,1,6,3,4,5,2,0,12,3,3,2,122,366,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
51746,0,12,1,6,2,3,3,2,1,14,0,1,6,292,168,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
51747,0,29,3,12,2,1,5,10,0,11,6,3,7,232,959,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
51748,0,3,3,18,2,3,3,1,0,11,3,4,4,166,132,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
51749,0,14,3,6,2,1,5,2,0,16,1,1,7,184,224,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
51750,0,1,1,23,3,3,5,2,0,12,0,1,8,146,12,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
51751,1,0,1,9,3,3,5,6,0,13,1,1,2,140,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
51752,0,25,1,9,2,4,3,3,1,14,1,1,4,180,350,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
51753,0,18,1,15,3,3,1,4,0,21,0,1,2,127,378,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
51754,0,25,1,10,1,3,1,3,0,13,1,1,4,266,325,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
51755,0,15,1,35,3,3,3,3,0,11,1,1,2,146,165,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
51756,0,3,1,8,2,5,1,3,0,20,1,1,2,161,60,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
51757,0,30,1,13,2,3,5,6,0,15,1,11,10,296,5183,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2
51758,0,19,1,24,2,3,3,3,0,14,1,1,8,148,266,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
51759,0,15,1,34,2,4,1,1,0,11,0,1,4,145,165,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
51760,1,0,3,6,3,3,4,2,1,16,0,1,4,132,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
51761,1,0,3,15,2,5,3,1,0,16,0,1,0,124,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
51762,0,10,1,8,2,3,1,2,1,23,1,1,0,117,234,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
51763,0,13,3,8,3,3,3,1,0,14,1,1,12,280,182,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
51764,0,0,1,29,2,3,1,2,0,22,0,1,2,129,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
51765,0,10,1,9,2,3,1,5,0,15,1,1,4,121,152,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
51766,0,2,1,9,3,4,3,2,0,18,0,1,4,219,36,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
51767,1,0,1,15,3,4,4,6,0,16,1,1,1,125,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
51768,1,0,2,15,2,4,1,2,0,12,0,1,0,126,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
51769,0,3,3,28,3,3,5,1,0,11,3,7,8,184,231,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
51770,0,30,3,35,2,4,1,4,0,12,1,3,0,241,1082,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
51771,0,23,1,35,2,4,3,1,0,15,1,15,7,270,5175,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,2
51772,0,3,1,15,2,3,1,1,0,14,1,6,7,126,252,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
51773,0,30,3,34,3,4,5,5,0,19,3,13,11,203,7410,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,2
51774,0,20,1,8,3,3,1,6,0,13,0,1,4,151,260,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
51775,0,19,1,8,2,3,3,7,0,13,1,1,1,279,247,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
51776,0,8,1,28,2,5,3,1,0,15,1,4,3,142,480,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
51777,0,27,1,5,2,3,3,8,0,11,0,1,0,138,297,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
51778,0,7,1,8,2,4,3,4,0,12,3,5,7,128,420,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
51779,0,5,3,16,3,4,1,3,1,19,0,1,2,191,95,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
51780,0,4,1,15,2,3,4,2,0,25,0,1,8,206,100,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
51781,1,0,1,21,2,3,3,8,1,12,3,3,7,236,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
51782,1,0,1,16,2,5,1,8,0,13,0,1,3,134,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
51783,0,3,3,13,2,3,4,1,0,14,0,1,2,130,42,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
51784,0,8,1,22,3,3,3,5,1,12,0,1,0,176,96,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
51785,1,0,1,26,3,3,3,4,0,12,1,1,0,198,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
51786,1,0,2,29,2,3,5,10,1,15,1,1,2,200,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
51787,0,10,1,11,3,3,3,5,0,17,0,2,0,121,346,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
51788,0,9,3,16,2,3,1,2,0,14,8,9,7,200,1134,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
51789,1,0,1,10,3,4,3,6,0,16,0,1,2,139,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
51790,0,21,3,8,2,3,1,3,0,14,6,6,7,141,1764,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
51791,0,28,3,24,2,3,4,4,0,23,1,7,8,268,4508,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2
51792,0,14,3,16,2,3,1,8,0,14,0,1,10,162,196,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
51793,0,8,3,6,2,3,3,10,0,11,0,6,9,147,528,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
51794,0,13,1,12,3,3,3,8,0,15,4,3,13,232,586,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
51795,0,12,1,14,2,3,3,2,0,11,1,1,7,138,132,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
51796,0,4,3,8,3,3,1,5,1,13,1,1,5,166,52,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
51797,0,15,1,30,2,3,5,2,1,21,5,5,8,174,1575,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
51798,0,18,3,8,3,3,4,1,0,19,3,3,7,148,1026,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
51799,1,0,2,23,2,3,3,1,1,11,0,1,0,127,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
51800,0,2,1,25,2,3,1,5,0,12,1,1,2,143,24,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
51801,0,6,1,6,3,1,3,5,0,19,1,1,5,262,114,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
51802,0,4,3,13,2,4,1,10,0,21,1,1,4,216,84,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
51803,1,10,3,11,3,3,4,2,1,14,1,1,0,119,142,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
51804,0,13,3,34,2,5,5,4,0,15,0,1,4,209,195,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
51805,0,14,1,8,3,4,3,3,1,17,0,1,7,168,238,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
51806,0,0,3,35,2,3,3,6,0,12,0,1,0,143,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
51807,0,8,3,6,3,3,3,2,0,16,1,1,3,149,128,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
51808,0,7,3,27,3,1,1,2,0,12,0,5,7,153,420,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
51809,1,0,1,15,3,5,1,2,1,18,0,1,0,123,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
51810,0,10,1,6,2,3,1,5,0,17,1,1,2,175,170,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
51811,0,19,1,24,2,3,3,6,0,11,0,1,2,205,209,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
51812,0,14,3,8,3,3,5,8,0,16,1,11,8,266,2464,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,2
51813,0,10,3,15,3,3,4,2,0,13,1,7,7,188,910,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
51814,0,25,1,12,3,3,5,4,1,12,2,6,9,156,1800,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
51815,1,0,3,17,2,1,3,9,0,12,1,1,2,147,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
51816,0,0,3,15,2,3,1,1,0,13,1,2,1,124,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
51817,0,11,1,16,3,3,3,4,0,19,0,1,0,198,209,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
51818,0,10,1,6,3,3,4,7,0,12,4,4,3,164,480,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
51819,0,22,1,24,2,4,3,2,1,15,1,1,9,295,345,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
51820,0,0,1,29,2,1,1,2,1,11,0,1,4,127,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
51821,0,0,3,34,3,3,4,2,0,20,0,1,4,163,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
51822,0,10,1,23,3,4,4,2,0,21,1,1,0,121,213,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
51823,0,23,2,9,3,3,4,2,0,11,1,10,7,282,2530,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2
51824,0,10,3,19,2,3,3,2,0,11,1,1,6,121,112,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
51825,1,0,1,13,2,3,3,2,1,16,0,1,2,129,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
51826,1,10,3,18,3,4,5,2,0,18,1,1,0,120,183,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
51827,0,7,1,6,2,4,1,2,1,13,1,1,3,136,91,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
51828,1,0,3,19,2,3,5,3,0,17,0,1,2,142,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
51829,0,8,1,31,2,4,1,5,0,14,1,1,2,137,112,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
51830,0,4,3,12,3,1,1,5,0,22,5,5,7,155,440,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
51831,0,10,1,12,3,4,3,1,0,12,0,1,3,122,122,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
51832,0,10,3,8,3,3,3,5,1,11,0,1,0,196,110,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
51833,0,0,1,6,2,4,4,2,0,13,0,1,0,128,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
51834,0,15,1,8,2,3,1,2,0,13,0,2,2,141,390,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
51835,0,16,1,12,2,4,1,5,1,14,1,1,0,266,224,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
51836,0,11,1,15,2,3,5,4,0,17,0,1,0,126,187,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
51837,0,16,1,15,3,3,3,4,1,13,1,4,7,157,832,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
51838,0,21,1,6,2,4,5,8,0,11,0,3,2,254,694,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
51839,0,17,2,6,2,4,3,5,0,11,1,1,2,160,187,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
51840,0,7,3,15,2,3,3,2,1,18,1,1,6,126,126,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
51841,1,0,3,8,2,3,5,1,0,11,1,1,2,130,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
51842,0,0,3,28,2,3,3,2,0,11,0,1,2,134,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
51843,0,17,1,9,2,3,1,5,1,15,0,1,1,295,267,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
51844,0,0,1,12,2,3,3,1,0,20,1,2,2,128,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
51845,0,6,3,14,2,3,3,1,0,12,0,1,2,171,72,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
51846,0,5,1,15,3,3,1,2,1,12,1,1,5,163,60,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
51847,0,10,1,9,3,3,3,2,0,20,1,1,0,121,203,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
51848,0,26,3,6,2,3,5,8,0,20,4,8,10,184,4160,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2
51849,0,7,1,6,2,3,1,2,0,12,1,8,8,127,672,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
51850,1,8,3,32,3,3,5,3,0,14,0,1,0,143,112,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
51851,0,0,1,12,3,3,1,2,1,13,0,1,2,56,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
51852,0,10,1,9,2,3,3,2,0,15,7,7,8,194,1050,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
51853,0,2,3,9,3,3,3,2,0,14,0,1,2,156,28,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
51854,0,8,1,12,2,5,1,2,0,13,0,11,8,166,1144,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
51855,0,6,1,12,1,3,1,4,0,23,3,4,7,177,552,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
51856,0,27,2,25,2,3,4,3,0,15,2,7,1,207,2835,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2
51857,0,9,1,15,2,4,4,3,1,11,0,1,2,188,99,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
51858,0,10,1,9,2,4,1,1,0,13,1,1,1,120,132,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
51859,1,0,1,16,2,3,3,2,1,11,1,1,1,110,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
51860,1,0,1,9,3,3,5,2,1,11,5,9,7,133,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
51861,0,10,1,9,2,4,3,2,0,18,1,1,0,113,183,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
51862,0,0,1,10,2,1,5,3,0,16,0,1,2,128,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
51863,0,0,3,14,2,1,4,1,0,22,1,1,2,149,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
51864,0,11,3,13,2,4,1,1,0,20,1,1,5,140,220,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
51865,0,2,1,6,2,5,1,2,0,18,0,2,8,127,72,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
51866,0,21,3,8,2,1,4,4,0,12,0,2,2,181,504,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
51867,0,0,3,9,3,1,1,2,1,20,1,1,4,146,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
51868,0,10,1,16,3,1,1,4,0,17,1,1,0,147,170,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
51869,0,23,1,34,3,1,3,2,1,11,0,3,8,132,759,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
51870,0,7,1,15,2,4,4,2,0,14,4,7,7,186,686,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
51871,1,0,3,9,3,3,3,10,0,14,1,2,0,146,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
51872,0,12,1,8,3,4,3,2,0,11,1,11,10,146,1452,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
51873,0,5,3,16,2,3,1,2,0,12,1,1,8,154,60,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
51874,1,13,3,14,2,3,3,4,1,14,0,1,3,168,182,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
51875,0,11,1,6,2,1,1,1,0,13,0,1,8,176,143,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
51876,0,0,1,6,3,3,5,2,0,11,0,1,7,174,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
51877,0,5,1,9,2,3,1,4,0,15,6,7,4,212,525,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
51878,0,20,3,20,2,3,5,3,0,12,1,1,7,150,240,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
51879,0,13,3,11,2,4,5,6,1,21,0,1,12,205,273,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
51880,0,26,1,13,2,1,3,4,0,19,0,3,3,248,1485,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
51881,0,14,2,16,3,4,1,4,0,15,1,12,6,291,2520,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,2
51882,0,30,3,22,2,3,5,9,0,14,2,2,2,154,840,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
51883,0,0,1,16,2,3,5,2,0,21,0,1,7,188,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
51884,0,14,2,6,2,4,3,2,0,12,1,2,10,292,336,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
51885,0,23,3,14,2,3,4,8,0,15,0,2,2,139,690,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
51886,1,10,1,6,3,5,4,8,1,13,1,3,7,122,397,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
51887,0,9,1,14,3,1,5,10,0,14,0,1,4,217,126,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
51888,0,11,1,6,2,3,3,5,1,14,0,1,0,179,154,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
51889,0,17,1,30,2,5,3,3,0,14,0,1,4,137,238,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
51890,0,20,3,9,2,3,3,10,1,12,1,3,13,238,721,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
51891,0,3,3,33,3,3,1,8,0,23,2,7,7,153,483,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
51892,0,2,3,15,3,3,3,2,0,11,1,1,0,126,22,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
51893,1,5,1,25,2,1,3,7,1,12,0,2,2,128,120,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
51894,0,16,3,21,2,4,1,4,0,18,1,2,2,168,576,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
51895,0,7,1,14,3,3,3,4,0,11,0,4,3,161,308,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
51896,0,0,1,15,2,3,5,2,0,14,1,1,2,125,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
51897,0,12,2,9,2,1,4,10,0,15,0,3,6,164,540,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
51898,0,29,1,15,2,3,1,8,0,11,0,1,4,211,319,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
51899,0,13,1,15,2,4,1,1,1,20,0,2,3,123,520,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
51900,0,0,1,13,2,4,5,9,0,19,1,1,7,168,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
51901,0,10,3,16,2,3,4,2,0,14,2,2,2,123,285,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
51902,0,26,1,15,2,3,1,3,0,17,2,2,2,125,884,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
51903,0,8,1,8,3,3,5,3,0,11,1,1,0,151,88,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
51904,0,5,1,30,3,3,1,2,0,15,1,4,7,153,300,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
51905,0,11,1,8,2,3,3,7,1,13,0,1,1,131,143,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
51906,0,7,1,14,2,3,5,4,0,14,1,1,0,151,98,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
51907,0,25,3,9,2,4,5,2,0,11,1,1,16,269,275,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
51908,1,0,1,6,2,3,1,2,1,13,6,7,8,127,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
51909,0,0,3,32,2,3,1,2,0,23,0,1,4,162,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
51910,0,18,3,8,2,5,3,1,0,13,1,3,1,166,702,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
51911,0,0,1,16,3,1,3,2,0,18,0,1,2,135,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
51912,1,10,3,33,3,1,3,5,1,12,0,1,3,164,120,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
51913,0,7,3,8,2,3,1,2,0,22,0,1,4,163,154,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
51914,1,18,1,8,3,3,5,6,1,15,1,1,4,299,282,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
51915,0,9,3,14,3,4,5,2,0,15,0,1,9,176,135,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
51916,0,25,1,25,2,3,1,1,0,18,1,1,2,143,450,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
51917,0,0,1,6,3,5,1,4,0,14,2,2,0,144,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
51918,0,2,1,33,3,3,3,5,0,12,0,1,1,143,24,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
51919,1,0,3,14,2,4,5,7,0,17,0,1,2,153,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
51920,0,7,1,6,3,1,1,3,0,16,1,1,3,133,112,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
51921,0,27,1,25,3,3,5,10,1,11,0,1,4,155,297,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
51922,0,0,3,14,2,3,1,1,0,19,1,1,1,143,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
51923,0,10,1,16,2,3,5,1,1,13,4,4,3,128,520,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
51924,0,11,1,8,3,1,5,7,1,12,0,4,12,160,528,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
51925,0,7,1,8,2,4,5,2,0,11,1,1,3,144,77,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
51926,0,8,3,15,3,3,1,2,0,16,1,1,2,126,128,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
51927,0,3,1,6,2,5,3,4,0,21,1,1,2,138,63,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
51928,0,13,1,8,2,1,4,2,0,24,0,3,7,142,936,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
51929,0,7,3,14,3,3,5,6,0,17,1,1,2,165,119,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
51930,0,15,1,14,3,3,1,2,0,13,1,14,9,284,2730,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,2
51931,1,10,1,12,3,1,5,2,1,21,0,1,0,116,213,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
51932,0,0,1,15,2,4,4,2,0,11,0,1,0,127,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
51933,0,25,1,17,2,3,3,9,0,20,1,1,4,131,500,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
51934,0,23,1,8,3,3,3,6,0,16,1,1,3,276,368,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
51935,1,0,1,15,2,4,5,2,1,11,0,1,0,123,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
51936,0,6,1,13,2,3,3,1,0,11,1,3,4,217,198,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
51937,1,0,3,22,3,3,5,6,0,15,1,1,2,153,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
